Census Tract FIPS code,County,Year,Inclusive Growth Score,RUCC_2023,Description,Shape,Is an Opportunity Zone,State.x,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Persol Income Score,"Persol Income Base, %","Persol Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %",FIPS,State.y,Population_2020,FID,STATEFP,COUNTYFP,TRACTCE,ME.x,MELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ME.y,variable.x,white_pop_estimate,white_pop_moe,ME.x.x,variable.y,bachelors_estimate,bachelors_moe,ME.y.y,variable.x.x,female_pop_estimate,female_pop_moe,ME.x.x.x,variable.y.y,employment_status_estimate,employment_status_moe,ME.y.y.y,variable.x.x.x,median_household_income_estimate,median_household_income_moe,ME.x.x.x.x,variable.y.y.y,vehicle_access_estimate,vehicle_access_moe,ME.y.y.y.y,variable.x.x.x.x,white_pov_estimate,white_pov_moe,ME,variable.y.y.y.y,hs_diploma_estimate,hs_diploma_moe
13089023507,DeKalb County,2022,42,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,39,45,41,55,27,58,-5.2,1.9,52,12.4,34.5,19,2,0.4,3,78.2,59.5,80,86.7,94.4,7,59.5,37.4,44,43,45,25,-13.7,-29.3,41,,,62,28.6,48.3,71,4,5.7,6,45,7,57,23.5,25.1,42,20,64,27,15.8,8.2,14,,,56,84.6,86.4,85,42.1,35.9,50,29.5,29.3,65,88.3,90.6,13089,GA,764382,1088,13,89,23507,235.07,Census Tract 235.07,G5020,S,3583832,10948,33.7200688,-84.2181027,Census Tract 235.07; DeKalb County; Georgia,B02001_002,11,11,Census Tract 235.07; DeKalb County; Georgia,B15003_022,229,102,Census Tract 235.07; DeKalb County; Georgia,B01001_026,1802,414,Census Tract 235.07; DeKalb County; Georgia,B23025_005,180,112,Census Tract 235.07; DeKalb County; Georgia,B19019_001,56467,21146,Census Tract 235.07; DeKalb County; Georgia,B08201_002,87,65,Census Tract 235.07; DeKalb County; Georgia,B17001A_002,4,6,Census Tract 235.07; DeKalb County; Georgia,B15003_017,759,253
13295020901,Walker County,2022,46,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,31,62,48,28,67,31,-5.2,-36.8,25,12.4,-45,93,2,16.3,85,78.2,85.5,36,86.7,81.8,55,59.5,62.3,42,32,53,26,-13.7,-20,,,,38,28.6,28.9,98,4,16.7,30,45,27,30,23.5,19,50,33,67,33,15.8,6.9,,,,86,84.6,94.6,94,42.1,33.1,,29.5,,22,88.3,83.5,13295,GA,67654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13067031307,Cobb County,2022,56,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,51,61,46,46,46,44,-5.2,-22.6,48,12.4,-13.9,72,2,4.5,5,78.2,62.5,95,86.7,98.1,12,59.5,41.4,56,58,54,42,-13.7,-21,70,,,63,28.6,32.6,27,4,2.7,63,45,57,73,23.5,28.5,67,50,84,60,15.8,15.2,41,,,71,84.6,90.4,87,42.1,35.4,84,29.5,50.8,92,88.3,96.3,13067,GA,766149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13123080400,Gilmer County,2022,54,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,,Georgia,56,51,48,34,61,33,-5.2,-44,34,12.4,-37.4,90,2,11.8,87,78.2,86.3,39,86.7,83,27,59.5,49.2,46,56,37,52,-13.7,-12.7,,,,61,28.6,42,9,4,1.4,39,45,35,62,23.5,26.1,66,78,54,78,15.8,39.5,,,,77,84.6,92,55,42.1,41.3,,29.5,,29,88.3,84.9,13123,GA,31353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13069010801,Coffee County,2022,46,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,,Georgia,57,34,45,58,32,56,-5.2,-4.1,60,12.4,54.2,6,2,0,24,78.2,71.9,7,86.7,64,91,59.5,83.7,55,70,40,79,-13.7,5.3,53,,,79,28.6,133.3,35,4,3.1,39,45,35,46,23.5,22.7,37,43,31,36,15.8,15.7,50,,,16,84.6,68.7,58,42.1,40.9,18,29.5,15.6,33,88.3,85.8,13069,GA,43092,,,,,,,,,,,,,Census Tract 108.01; Coffee County; Georgia,B02001_002,2026,552,Census Tract 108.01; Coffee County; Georgia,B15003_022,166,81,Census Tract 108.01; Coffee County; Georgia,B01001_026,2251,438,Census Tract 108.01; Coffee County; Georgia,B23025_005,0,14,Census Tract 108.01; Coffee County; Georgia,B19019_001,41618,13308,Census Tract 108.01; Coffee County; Georgia,B08201_002,129,85,Census Tract 108.01; Coffee County; Georgia,B17001A_002,562,308,Census Tract 108.01; Coffee County; Georgia,B15003_017,884,333
13295020302,Walker County,2022,38,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,37,39,50,44,56,50,-5.2,-8.2,37,12.4,-20.3,49,2,1.9,53,78.2,78.8,50,86.7,86.7,74,59.5,72,36,42,29,36,-13.7,-17.9,,,,48,28.6,34.2,54,4,4.3,14,45,14,19,23.5,16.4,29,26,32,26,15.8,2.9,,,,42,84.6,82.1,74,42.1,38.1,4,29.5,6.7,8,88.3,78.6,13295,GA,67654,,,,,,,,,,,,,Census Tract 203.02; Walker County; Georgia,B02001_002,4578,925,Census Tract 203.02; Walker County; Georgia,B15003_022,392,209,Census Tract 203.02; Walker County; Georgia,B01001_026,2397,422,Census Tract 203.02; Walker County; Georgia,B23025_005,165,138,Census Tract 203.02; Walker County; Georgia,B19019_001,50096,8793,Census Tract 203.02; Walker County; Georgia,B08201_002,53,49,Census Tract 203.02; Walker County; Georgia,B17001A_002,961,736,Census Tract 203.02; Walker County; Georgia,B15003_017,773,252
13051004100,Chatham County,2022,50,2,"Metro - Counties in metro areas of 250,000 to 1 million population",1,,Georgia,44,57,62,55,70,52,-5.2,3.7,58,12.4,43.2,76,2,5.4,58,78.2,79.9,59,86.7,89.4,89,59.5,82.1,40,19,61,3,-13.7,-55.6,7,,,46,28.6,38.5,88,4,8.3,89,45,89,6,23.5,11.2,49,59,39,88,15.8,96.2,30,,,44,84.6,82.5,5,42.1,55.5,62,29.5,35.1,44,88.3,87.5,13051,GA,295291,1639,13,51,4100,41,Census Tract 41,G5020,S,2463353,175995,31.9807641,-81.1081388,Census Tract 41; Chatham County; Georgia,B02001_002,1265,286,Census Tract 41; Chatham County; Georgia,B15003_022,229,72,Census Tract 41; Chatham County; Georgia,B01001_026,1222,260,Census Tract 41; Chatham County; Georgia,B23025_005,27,24,Census Tract 41; Chatham County; Georgia,B19019_001,94698,23631,Census Tract 41; Chatham County; Georgia,B08201_002,5,10,Census Tract 41; Chatham County; Georgia,B17001A_002,112,80,Census Tract 41; Chatham County; Georgia,B15003_017,295,83
13063040413,Clayton County,2022,46,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,47,46,31,42,20,46,-5.2,-26.8,38,12.4,-9.1,12,2,0.2,5,78.2,62,28,86.7,78.7,36,59.5,53.4,49,53,45,32,-13.7,-21.3,47,,,81,28.6,134.8,28,4,2.7,60,45,55,47,23.5,22.9,58,45,72,33,15.8,8,57,,,69,84.6,89.8,82,42.1,36.4,,29.5,,64,88.3,90.4,13063,GA,297595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13135050608,Gwinnett County,2022,59,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,55,63,41,34,48,34,-5.2,-50.3,35,12.4,-52.9,19,2,0.4,31,78.2,73.9,93,86.7,97.7,,59.5,,55,55,55,53,-13.7,-17.7,26,,,86,28.6,65,2,4,0.9,69,45,65,94,23.5,37.1,80,75,85,75,15.8,31.4,75,,,88,84.6,95.2,91,42.1,34.2,,29.5,,75,88.3,92.3,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13135050535,Gwinnett County,2022,44,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,46,43,34,36,31,33,-5.2,-38.7,40,12.4,-17.2,35,2,1.1,18,78.2,70.1,39,86.7,83,,59.5,,54,60,48,45,-13.7,-20.8,58,,,76,28.6,50.5,1,4,0.7,70,45,67,73,23.5,28.5,46,42,51,53,15.8,17.8,32,,,57,84.6,86.5,76,42.1,37.7,,29.5,,19,88.3,82.7,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13135050214,Gwinnett County,2022,64,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,61,68,54,46,61,43,-5.2,-31.8,49,12.4,-18.3,87,2,9.6,80,78.2,84.3,70,86.7,91.9,6,59.5,37.3,76,77,74,94,-13.7,44,76,,,61,28.6,22.9,37,4,3.3,92,45,93,92,23.5,35.2,65,60,70,60,15.8,15,60,,,77,84.6,92.1,97,42.1,31.7,13,29.5,12.5,94,88.3,97,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13135050606,Gwinnett County,2022,60,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,61,60,41,34,48,34,-5.2,-51.9,34,12.4,-62.3,49,2,1.9,,78.2,,86,86.7,95.6,8,59.5,38.7,70,78,62,90,-13.7,12.4,70,,,75,28.6,39.9,11,4,1.6,77,45,73,99,23.5,45.1,70,70,70,75,15.8,26.6,66,,,80,84.6,92.9,42,42.1,43.3,,29.5,,88,88.3,94.8,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027960600,Brooks County,2022,46,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,56,36,38,43,34,53,-5.2,3.1,33,12.4,-10.7,56,2,2.5,64,78.2,81.1,12,86.7,68.6,4,59.5,34.1,46,44,49,19,-13.7,-21.4,,,,68,28.6,114.3,90,4,9.1,46,45,41,11,23.5,13.4,54,81,26,81,15.8,74.7,,,,73,84.6,91.1,2,42.1,60.6,,29.5,,4,88.3,76,13027,GA,16301,,,,,,,,,,,,,Census Tract 9606; Brooks County; Georgia,B02001_002,1702,307,Census Tract 9606; Brooks County; Georgia,B15003_022,335,175,Census Tract 9606; Brooks County; Georgia,B01001_026,1212,247,Census Tract 9606; Brooks County; Georgia,B23025_005,6,10,Census Tract 9606; Brooks County; Georgia,B19019_001,41644,9458,Census Tract 9606; Brooks County; Georgia,B08201_002,81,85,Census Tract 9606; Brooks County; Georgia,B17001A_002,140,103,Census Tract 9606; Brooks County; Georgia,B15003_017,634,181
13121010210,Fulton County,2022,58,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,50,67,48,40,55,39,-5.2,-30.3,40,12.4,-33.1,91,2,14,38,78.2,75.7,70,86.7,91.8,22,59.5,46.8,52,30,75,15,-13.7,-38.9,19,,,55,28.6,21.2,83,4,7.3,92,45,93,51,23.5,23.8,76,80,72,67,15.8,17.2,94,,,97,84.6,97.7,29,42.1,45.8,,29.5,,90,88.3,95.5,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121001700,Fulton County,2022,58,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,51,66,54,35,72,35,-5.2,-19.7,,12.4,,87,2,9.6,60,78.2,80.3,74,86.7,93,68,59.5,69.3,58,41,75,31,-13.7,-31.1,37,,,55,28.6,23,71,4,5.7,92,45,93,61,23.5,25.9,64,76,51,90,15.8,42.3,63,,,41,84.6,81.9,25,42.1,46.6,,29.5,,88,88.3,94.8,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121006801,Fulton County,2022,,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,60,30,,,59,,-5.2,,,12.4,,59,2,2.7,,78.2,,,86.7,,,59.5,,25,50,0,,,,50,,,,28.6,,,,,0,45,0,0,23.5,1.9,70,70,,67,15.8,88.1,73,,,,84.6,,,42.1,,,29.5,,,88.3,,13121,GA,1066710,,,,,,,,,,,,,Census Tract 68.01; Fulton County; Georgia,B02001_002,587,75,Census Tract 68.01; Fulton County; Georgia,B15003_022,0,14,Census Tract 68.01; Fulton County; Georgia,B01001_026,0,14,Census Tract 68.01; Fulton County; Georgia,B23025_005,4,4,Census Tract 68.01; Fulton County; Georgia,B19019_001,,,Census Tract 68.01; Fulton County; Georgia,B08201_002,0,14,Census Tract 68.01; Fulton County; Georgia,B17001A_002,0,14,Census Tract 68.01; Fulton County; Georgia,B15003_017,253,104
13121010001,Fulton County,2022,60,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,51,68,54,42,66,36,-5.2,-25.9,48,12.4,-23.6,59,2,2.7,32,78.2,74.2,95,86.7,98.3,77,59.5,74.4,68,55,81,48,-13.7,-23,70,,,46,28.6,5.2,46,4,3.8,99,45,99,99,23.5,46,56,55,58,54,15.8,9.1,56,,,55,84.6,86.2,23,42.1,47.1,,29.5,,97,88.3,98,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121009101,Fulton County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,38,65,54,42,65,40,-5.2,-19.3,45,12.4,-20.5,88,2,10.6,38,78.2,75.7,67,86.7,91.2,67,59.5,68.7,56,39,72,37,-13.7,-30.7,37,,,42,28.6,0.3,31,4,3,99,45,99,87,23.5,33,46,34,57,43,15.8,3.1,24,,,49,84.6,84.4,27,42.1,46.2,,29.5,,96,88.3,97.4,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13255160200,Spalding County,2022,42,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,37,48,37,44,30,46,-5.2,-24.2,42,12.4,-26.2,2,2,0,66,78.2,81.4,22,86.7,75.6,,59.5,,39,28,50,11,-13.7,-30.8,,,,46,28.6,25.5,98,4,14.8,17,45,16,35,23.5,20.3,52,39,64,39,15.8,6.1,,,,54,84.6,85.6,98,42.1,31.1,85,29.5,52.2,20,88.3,83,13255,GA,67306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13091960500,Dodge County,2022,41,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,,Georgia,40,42,38,44,33,39,-5.2,-3.5,48,12.4,31.8,2,2,0,84,78.2,85.3,7,86.7,64.1,39,59.5,54.7,21,20,22,32,-13.7,-15.4,,,,7,28.6,-11.1,,,,42,45,37,3,23.5,9.5,64,56,72,56,15.8,21.4,,,,63,84.6,88.2,79,42.1,37.3,94,29.5,67.9,54,88.3,88.9,13091,GA,19925,,,,,,,,,,,,,Census Tract 9605; Dodge County; Georgia,B02001_002,1148,206,Census Tract 9605; Dodge County; Georgia,B15003_022,85,38,Census Tract 9605; Dodge County; Georgia,B01001_026,836,230,Census Tract 9605; Dodge County; Georgia,B23025_005,18,16,Census Tract 9605; Dodge County; Georgia,B19019_001,62273,25147,Census Tract 9605; Dodge County; Georgia,B08201_002,25,20,Census Tract 9605; Dodge County; Georgia,B17001A_002,202,76,Census Tract 9605; Dodge County; Georgia,B15003_017,501,173
13187960201,Lumpkin County,2022,53,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,52,54,48,44,51,42,-5.2,-32.4,46,12.4,-18.7,64,2,3.3,44,78.2,76.9,64,86.7,90.6,31,59.5,51.3,58,51,64,59,-13.7,-13.6,44,,,51,28.6,18,53,4,4.2,53,45,48,85,23.5,32.4,54,61,48,42,15.8,14,80,,,24,84.6,74.3,27,42.1,46.1,86,29.5,53.3,55,88.3,89.1,13187,GA,33488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13097080507,Douglas County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,59,41,58,62,54,64,-5.2,6,61,12.4,31.7,90,2,12,65,78.2,81.3,48,86.7,86,15,59.5,43.2,38,46,29,34,-13.7,-15.2,,,,58,28.6,52,42,4,3.6,31,45,28,13,23.5,14.3,54,68,40,68,15.8,23.2,,,,71,84.6,90.3,11,42.1,51,,29.5,,37,88.3,86.4,13097,GA,144237,,,,,,,,,,,,,Census Tract 805.07; Douglas County; Georgia,B02001_002,2505,514,Census Tract 805.07; Douglas County; Georgia,B15003_022,349,123,Census Tract 805.07; Douglas County; Georgia,B01001_026,1886,393,Census Tract 805.07; Douglas County; Georgia,B23025_005,197,125,Census Tract 805.07; Douglas County; Georgia,B19019_001,85174,11054,Census Tract 805.07; Douglas County; Georgia,B08201_002,51,57,Census Tract 805.07; Douglas County; Georgia,B17001A_002,167,132,Census Tract 805.07; Douglas County; Georgia,B15003_017,790,201
13159010200,Jasper County,2022,48,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,62,33,54,63,46,51,-5.2,0.7,75,12.4,125.8,90,2,11.8,71,78.2,82.3,20,86.7,74,5,59.5,35.2,32,51,12,36,-13.7,-14.3,,,,66,28.6,87.1,,,,16,45,16,8,23.5,11.9,56,72,40,72,15.8,33.9,,,,64,84.6,88.6,27,42.1,46.2,,29.5,,30,88.3,85.2,13159,GA,14588,,,,,,,,,,,,,Census Tract 102; Jasper County; Georgia,B02001_002,2997,405,Census Tract 102; Jasper County; Georgia,B15003_022,248,97,Census Tract 102; Jasper County; Georgia,B01001_026,1532,250,Census Tract 102; Jasper County; Georgia,B23025_005,128,95,Census Tract 102; Jasper County; Georgia,B19019_001,73901,10287,Census Tract 102; Jasper County; Georgia,B08201_002,0,14,Census Tract 102; Jasper County; Georgia,B17001A_002,243,175,Census Tract 102; Jasper County; Georgia,B15003_017,823,156
13089023204,DeKalb County,2022,46,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,41,52,40,39,41,43,-5.2,-30.2,35,12.4,-20.3,43,2,1.5,30,78.2,73.6,72,86.7,92.5,20,59.5,46.2,53,46,60,43,-13.7,-19.3,22,,,72,28.6,56.3,,,,48,45,43,71,23.5,28.1,46,38,54,23,15.8,1.1,53,,,36,84.6,79.7,94,42.1,33.1,75,29.5,42.6,12,88.3,80.6,13089,GA,764382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13017960200,Ben Hill County,2022,49,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,,Georgia,64,34,56,60,52,55,-5.2,6.6,66,12.4,102.3,31,2,0.9,82,78.2,85,9,86.7,66,85,59.5,79.5,40,61,18,51,-13.7,0,,,,71,28.6,141.7,,,,36,45,32,1,23.5,6,52,71,32,71,15.8,38.3,,,,11,84.6,64.7,27,42.1,46.2,90,29.5,57.9,2,88.3,73.5,13017,GA,17194,,,,,,,,,,,,,Census Tract 9602; Ben Hill County; Georgia,B02001_002,1521,282,Census Tract 9602; Ben Hill County; Georgia,B15003_022,86,60,Census Tract 9602; Ben Hill County; Georgia,B01001_026,978,193,Census Tract 9602; Ben Hill County; Georgia,B23025_005,36,41,Census Tract 9602; Ben Hill County; Georgia,B19019_001,72600,16047,Census Tract 9602; Ben Hill County; Georgia,B08201_002,5,7,Census Tract 9602; Ben Hill County; Georgia,B17001A_002,265,133,Census Tract 9602; Ben Hill County; Georgia,B15003_017,451,185
13089021706,DeKalb County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,42,61,41,36,46,30,-5.2,-36.2,41,12.4,-31,29,2,0.8,26,78.2,72.5,76,86.7,93.3,51,59.5,60.5,44,32,55,21,-13.7,-30.9,21,,,54,28.6,21.9,10,4,1.5,87,45,87,67,23.5,27.2,70,58,83,73,15.8,20.6,43,,,96,84.6,97.3,48,42.1,42.4,91,29.5,59.2,98,88.3,98.4,13089,GA,764382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13297110100,Walton County,2022,56,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,55,57,46,44,47,44,-5.2,-31.6,44,12.4,-26.7,2,2,0,91,78.2,87.6,62,86.7,90.1,33,59.5,52.2,61,59,63,63,-13.7,-3,,,,55,28.6,21.4,51,4,4.1,68,45,64,71,23.5,28.1,62,62,62,62,15.8,18,,,,79,84.6,92.5,65,42.1,39.6,52,29.5,30.1,51,88.3,88.4,13297,GA,96673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13057090901,Cherokee County,2022,58,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,58,58,56,54,57,49,-5.2,-26.2,58,12.4,-1,85,2,8.6,64,78.2,81,71,86.7,92.2,8,59.5,38.8,49,46,52,45,-13.7,-17.5,,,,46,28.6,13.3,12,4,1.7,83,45,81,62,23.5,26.1,70,74,65,74,15.8,23.2,,,,76,84.6,91.8,39,42.1,43.9,86,29.5,53.2,59,88.3,89.7,13057,GA,266620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13011970100,Banks County,2022,52,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0,,Georgia,57,48,63,64,62,58,-5.2,-2.4,69,12.4,40.4,87,2,10,70,78.2,82.2,38,86.7,82.9,53,59.5,61.2,38,46,31,30,-13.7,-19.5,,,,62,28.6,52.9,33,4,3,30,45,28,31,23.5,19.4,56,61,50,61,15.8,23.9,,,,43,84.6,82.3,27,42.1,46.3,,29.5,,79,88.3,93,13011,GA,18035,,,,,,,,,,,,,Census Tract 9701; Banks County; Georgia,B02001_002,4180,402,Census Tract 9701; Banks County; Georgia,B15003_022,425,171,Census Tract 9701; Banks County; Georgia,B01001_026,2456,189,Census Tract 9701; Banks County; Georgia,B23025_005,45,49,Census Tract 9701; Banks County; Georgia,B19019_001,57586,19715,Census Tract 9701; Banks County; Georgia,B08201_002,55,37,Census Tract 9701; Banks County; Georgia,B17001A_002,848,368,Census Tract 9701; Banks County; Georgia,B15003_017,901,231
13223120502,Paulding County,2022,47,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,44,50,42,44,39,48,-5.2,-28.5,41,12.4,-25.1,16,2,0.3,69,78.2,82,69,86.7,91.7,2,59.5,30.5,40,42,39,28,-13.7,-24.7,45,,,52,28.6,27.3,15,4,1.8,71,45,67,32,23.5,19.7,60,46,73,61,15.8,19.1,31,,,80,84.6,93,94,42.1,33.4,,29.5,,44,88.3,87.5,13223,GA,168661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13223120302,Paulding County,2022,56,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,52,60,38,33,43,33,-5.2,-50.4,,12.4,,87,2,10,5,78.2,61.6,36,86.7,81.8,,59.5,,68,65,70,57,-13.7,-18,63,,,76,28.6,47.3,51,4,4.1,60,45,55,98,23.5,43,63,59,67,42,15.8,13.9,76,,,51,84.6,84.7,86,42.1,35.7,,29.5,,63,88.3,90.3,13223,GA,168661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13313000400,Whitfield County,2022,50,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,36,65,59,37,81,44,-5.2,-30.7,30,12.4,-19.5,84,2,8.1,95,78.2,88.7,54,86.7,88.1,92,59.5,84.1,50,50,50,55,-13.7,-16.1,56,,,38,28.6,13.1,32,4,3,42,45,38,76,23.5,29.4,43,21,65,12,15.8,0.5,30,,,43,84.6,82.3,98,42.1,31.2,,29.5,,53,88.3,88.8,13313,GA,102864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13103030202,Effingham County,2022,53,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,47,59,37,38,36,41,-5.2,-28.2,35,12.4,-27.3,26,2,0.7,96,78.2,89.7,8,86.7,65.1,15,59.5,43.1,52,47,58,45,-13.7,-16.5,72,,,25,28.6,-2.2,66,4,5.3,57,45,52,51,23.5,23.8,69,56,82,82,15.8,57.9,29,,,91,84.6,96,63,42.1,39.9,88,29.5,55.2,85,88.3,94.1,13103,GA,64769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121980000,Fulton County,2022,,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,43,43,,,31,,-5.2,,,12.4,,31,2,1,,78.2,,,86.7,,,59.5,,54,52,55,13,-13.7,-34,76,,,68,28.6,181.8,96,4,12.9,,45,,14,23.5,14.7,,34,,,15.8,,34,,,,84.6,,,42.1,,,29.5,,,88.3,,13121,GA,1066710,166,13,121,980000,9800,Census Tract 9800,G5020,S,2728046,0,33.6518535,-84.4257125,Census Tract 9800; Fulton County; Georgia,B02001_002,0,14,Census Tract 9800; Fulton County; Georgia,B15003_022,0,14,Census Tract 9800; Fulton County; Georgia,B01001_026,0,14,Census Tract 9800; Fulton County; Georgia,B23025_005,0,14,Census Tract 9800; Fulton County; Georgia,B19019_001,,,Census Tract 9800; Fulton County; Georgia,B08201_002,0,14,Census Tract 9800; Fulton County; Georgia,B17001A_002,0,14,Census Tract 9800; Fulton County; Georgia,B15003_017,0,14
13121005000,Fulton County,2022,64,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,66,62,60,62,58,69,-5.2,39.4,56,12.4,24.8,91,2,13.4,15,78.2,69,74,86.7,92.8,52,59.5,60.8,62,62,61,38,-13.7,-25.3,84,,,63,28.6,40.4,20,4,2.2,99,45,99,65,23.5,26.8,70,74,66,87,15.8,31.9,62,,,63,84.6,88.3,35,42.1,44.7,97,29.5,82.9,68,88.3,91.1,13121,GA,1066710,1280,13,121,5000,50,Census Tract 50,G5020,S,1360647,0,33.7420801,-84.3650924,Census Tract 50; Fulton County; Georgia,B02001_002,2052,496,Census Tract 50; Fulton County; Georgia,B15003_022,1112,305,Census Tract 50; Fulton County; Georgia,B01001_026,1602,261,Census Tract 50; Fulton County; Georgia,B23025_005,55,67,Census Tract 50; Fulton County; Georgia,B19019_001,90188,5825,Census Tract 50; Fulton County; Georgia,B08201_002,172,94,Census Tract 50; Fulton County; Georgia,B17001A_002,38,27,Census Tract 50; Fulton County; Georgia,B15003_017,204,121
